phi0,omega,M,Q,R_eff,C_eff
0.0444,0.844519499,0.437307643,0.509258026,27.18132734,0.016088532
0.0447,0.844373622,0.438542971,0.51072348,27.08502285,0.016191346
0.045,0.844227795,0.439771918,0.512181624,26.98974531,0.016294037
0.0453,0.844082018,0.440994543,0.513632523,26.89536083,0.016396677
0.0456,0.84393629,0.442210903,0.515076245,26.80186214,0.01649926
0.0459,0.843790613,0.443421056,0.516512855,26.70924161,0.016601784
0.0462,0.843644986,0.444625058,0.517942416,26.61749125,0.016704244
0.0465,0.84349941,0.445822964,0.519364991,26.5266027,0.016806636
0.0468,0.843353884,0.447014829,0.520780643,26.43656728,0.016908959
0.0471,0.84320841,0.448200705,0.522189432,26.34737596,0.017011209
0.0474,0.843062986,0.449380647,0.523591419,26.25901937,0.017113383
0.0477,0.842917613,0.450554705,0.524986663,26.17157967,0.017215419
0.048,0.842772292,0.45172293,0.526375221,26.08494266,0.017317383
0.0483,0.842627023,0.452885374,0.527757152,25.99909185,0.017419277
0.0486,0.842481805,0.454042086,0.529132512,25.91401672,0.0175211
0.0489,0.842336639,0.455193114,0.530501356,25.82970646,0.017622853
0.0492,0.842191524,0.456338507,0.53186374,25.74615001,0.017724534
0.0495,0.842046462,0.457478313,0.533219717,25.66333605,0.017826144
0.0498,0.841901452,0.458612578,0.534569342,25.58125304,0.017927682
0.0501,0.841756495,0.459741348,0.535912666,25.49988917,0.018029151
0.0504,0.84161159,0.460864669,0.537249741,25.41923246,0.01813055
0.0507,0.841466738,0.461982586,0.538580619,25.33927067,0.018231882
0.051,0.841321939,0.463095142,0.539905349,25.26003059,0.018333119
0.0513,0.841177192,0.464202382,0.541223981,25.18154022,0.018434233
0.0516,0.841032499,0.465304348,0.542536565,25.10372418,0.018535272
0.0519,0.840887859,0.466401083,0.543843147,25.02656934,0.018636237
0.0522,0.840743272,0.467492628,0.545143777,24.9500624,0.018737133
0.0525,0.840598738,0.468579025,0.546438501,24.87418991,0.018837961
0.0528,0.840454259,0.469660314,0.547727364,24.7989383,0.018938727
0.0531,0.840309833,0.470736536,0.549010413,24.72429385,0.019039433
0.0534,0.84016546,0.471807729,0.550287693,24.65024272,0.019140085
0.0537,0.840021142,0.472873934,0.551559248,24.57677098,0.019240686
0.054,0.839876878,0.473935188,0.552825122,24.5038646,0.019341243
0.0543,0.839732668,0.47499153,0.554085358,24.43168213,0.019441622
0.0546,0.839588512,0.476042997,0.555339999,24.36016277,0.019541864
0.0549,0.83944441,0.477089626,0.556589087,24.28918133,0.019642063
0.0552,0.839300364,0.478131453,0.557832663,24.21872324,0.019742224
0.0555,0.839156371,0.479168515,0.559070768,24.14877389,0.019842354
0.0558,0.839012434,0.480200848,0.560303444,24.07931862,0.01994246
0.0561,0.838868551,0.481228485,0.561530729,24.01040408,0.020042498
0.0564,0.838724723,0.482251463,0.562752664,23.94228335,0.02014225
0.0567,0.83858095,0.483269816,0.563969287,23.87462644,0.020241984
0.057,0.838437232,0.484283576,0.565180637,23.80741836,0.020341709
0.0573,0.83829357,0.485292778,0.566386751,23.74064414,0.020441433
0.0576,0.838149963,0.486297455,0.567587668,23.67428881,0.020541164
0.0579,0.838006411,0.487297638,0.568783424,23.60879413,0.020640514
0.0582,0.837862914,0.488293362,0.569974056,23.54370831,0.020739866
0.0585,0.837719474,0.489284656,0.5711596,23.47900903,0.020839238
0.0588,0.837576089,0.490271553,0.572340091,23.41468119,0.020938639
0.0591,0.837432759,0.491254083,0.573515565,23.35096823,0.021037846
0.0594,0.837289486,0.492232278,0.574686057,23.28787156,0.021136851
0.0597,0.837146268,0.493206167,0.575851601,23.22511275,0.0212359
0.06,0.837003107,0.494175781,0.577012231,23.16267669,0.021335003
0.0603,0.836860002,0.495141148,0.578167981,23.10080746,0.021433933
0.0606,0.836716953,0.496102299,0.579318883,23.03955982,0.021532629
0.0609,0.83657396,0.497059262,0.580464971,22.97860043,0.021631399
0.0612,0.836431023,0.498012066,0.581606277,22.91791428,0.021730253
0.0615,0.836288143,0.498960738,0.582742834,22.85794134,0.02182877
0.0618,0.836145319,0.499905307,0.583874672,22.79839691,0.021927213
0.0621,0.836002553,0.500845801,0.585001823,22.73909058,0.022025762
0.0624,0.835859842,0.501782246,0.586124318,22.68016783,0.022124274
0.0627,0.835717189,0.50271467,0.587242187,22.62197394,0.022222405
0.063,0.835574592,0.503643099,0.588355462,22.56398249,0.022320665
0.0633,0.835432052,0.504567559,0.589464171,22.50617885,0.022419068
0.0636,0.835289569,0.505488077,0.590568344,22.44923161,0.022516943
0.0639,0.835147143,0.506404679,0.591668011,22.39248778,0.022614936
0.0642,0.835004775,0.507317389,0.5927632,22.33589595,0.022713098
0.0645,0.834862463,0.508226233,0.593853941,22.28006281,0.022810808
0.0648,0.834720209,0.509131236,0.59494026,22.2244973,0.02290856
0.0651,0.834578012,0.510032422,0.596022186,22.16904783,0.02300651
0.0654,0.834435872,0.510929817,0.597099748,22.11435373,0.02310399
0.0657,0.83429379,0.511823443,0.598172971,22.05989552,0.023201535
0.066,0.834151765,0.512713326,0.599241884,22.00551734,0.023299308
0.0663,0.834009798,0.513599487,0.600306513,21.95198443,0.023396495
0.0666,0.833867888,0.514481952,0.601366884,21.89856103,0.02349387
0.0669,0.833726036,0.515360742,0.602423023,21.84531309,0.023591364
0.0672,0.833584242,0.516235882,0.603474958,21.79282938,0.023688337
0.0675,0.833442506,0.517107392,0.604522712,21.74036717,0.023785587
0.0678,0.833300827,0.517975297,0.605566312,21.68831934,0.023882685
0.0681,0.833159207,0.518839617,0.606605783,21.6367581,0.023979545
0.0684,0.833017644,0.519700375,0.607641149,21.58518261,0.024076719
0.0687,0.83287614,0.520557593,0.608672435,21.53434998,0.02417336
0.069,0.832734694,0.521411291,0.609699665,21.48363573,0.024270161
0.0693,0.832593305,0.522261492,0.610722864,21.43313737,0.024367011
0.0696,0.832451975,0.523108216,0.611742056,21.38326677,0.024463438
0.0699,0.832310704,0.523951484,0.612757263,21.33332368,0.024560237
0.0702,0.83216949,0.524791317,0.613768509,21.28406885,0.024656532
0.0705,0.832028335,0.525627735,0.614775818,21.23492809,0.024752979
0.0708,0.831887238,0.526460758,0.615779212,21.18603428,0.024849424
0.0711,0.8317462,0.527290406,0.616778714,21.13767693,0.024945523
0.0714,0.83160522,0.528116699,0.617774346,21.08918951,0.025042058
0.0717,0.831464299,0.528939657,0.618766131,21.04156117,0.025137852
0.072,0.831323437,0.5297593,0.61975409,20.99381466,0.025234066
0.0723,0.831182633,0.530575645,0.620738245,20.94657098,0.025329952
0.0726,0.831041888,0.531388713,0.621718618,20.89954539,0.02542585
0.0729,0.830901201,0.532198522,0.622695231,20.8526958,0.025521809
0.0732,0.830760574,0.533005091,0.623668103,20.80637063,0.025617399
0.0735,0.830620005,0.533808438,0.624637257,20.75992429,0.02571341
0.0738,0.830479495,0.534608582,0.625602713,20.71427865,0.025808699
0.0741,0.830339044,0.53540554,0.626564491,20.66840092,0.025904546
0.0744,0.830198653,0.536199332,0.627522612,20.62325695,0.025999741
0.0747,0.83005832,0.536989974,0.628477096,20.57801469,0.026095325
0.075,0.829918046,0.537777484,0.629427963,20.53329238,0.026190514
0.0753,0.829777831,0.538561879,0.630375233,20.48866395,0.026285847
0.0756,0.829637676,0.539343178,0.631318925,20.4443711,0.026381011
0.0759,0.829497579,0.540121397,0.632259058,20.40033454,0.026476105
0.0762,0.829357542,0.540896553,0.633195652,20.35647862,0.026571224
0.0765,0.829217564,0.541668663,0.634128727,20.31301167,0.026666093
0.0768,0.829077646,0.542437743,0.6350583,20.26959981,0.026761147
0.0771,0.828937786,0.54320381,0.63598439,20.22667994,0.026855807
0.0774,0.828797987,0.543966881,0.636907017,20.18371894,0.026950776
0.0777,0.828658246,0.544726972,0.637826198,20.14132337,0.027045242
0.078,0.828518565,0.545484098,0.638741951,20.09881968,0.027140106
0.0783,0.828378944,0.546238276,0.639654295,20.05692543,0.027234397
0.0786,0.828239382,0.546989522,0.640563247,20.01488516,0.027329136
0.0789,0.82809988,0.54773785,0.641468825,19.97346904,0.027423271
0.0792,0.827960437,0.548483278,0.642371047,19.93189794,0.027517865
0.0795,0.827821054,0.549225819,0.64326993,19.89093661,0.027611863
0.0798,0.827681731,0.549965489,0.644165491,19.8498401,0.027706293
0.0801,0.827542467,0.550702304,0.645057748,19.80931008,0.027800176
0.0804,0.827403263,0.551436279,0.645946716,19.7686932,0.027894422
0.0807,0.827264119,0.552167427,0.646832414,19.72857092,0.027988212
0.081,0.827125035,0.552895764,0.647714857,19.68843837,0.028082256
0.0813,0.82698601,0.553621305,0.648594063,19.64870016,0.028175976
0.0816,0.826847046,0.554344064,0.649470047,19.60905629,0.028269798
0.0819,0.826708141,0.555064054,0.650342825,19.56967844,0.028363473
0.0822,0.826569296,0.555781292,0.651212414,19.53052725,0.028457055
0.0825,0.826430511,0.55649579,0.65207883,19.49148603,0.028550711
0.0828,0.826291787,0.557207562,0.652942089,19.45283113,0.028644034
0.0831,0.826153122,0.557916623,0.653802205,19.41410281,0.028737698
0.0834,0.826014517,0.558622986,0.654659195,19.3759475,0.028830744
0.0837,0.825875972,0.559326665,0.655513074,19.33750839,0.028924443
0.084,0.825737488,0.560027673,0.656363858,19.29985558,0.029017195
0.0843,0.825599064,0.560726024,0.65721156,19.26185301,0.0291107
0.0846,0.825460699,0.56142173,0.658056198,19.22453433,0.029203398
0.0849,0.825322395,0.562114806,0.658897784,19.18704441,0.029296581
0.0852,0.825184152,0.562805264,0.659736335,19.14996242,0.029389367
0.0855,0.825045968,0.563493117,0.660571864,19.11298735,0.029482211
0.0858,0.824907845,0.564178379,0.661404387,19.07611828,0.029575114
0.0861,0.824769782,0.564861061,0.662233917,19.03965992,0.029667602
0.0864,0.824631779,0.565541176,0.663060469,19.00298017,0.029760657
0.0867,0.824493837,0.566218737,0.663884058,18.96704002,0.029852773
0.087,0.824355955,0.566893757,0.664704696,18.93077557,0.029945617
0.0873,0.824218134,0.567566248,0.665522399,18.89510537,0.030037739
0.0876,0.824080373,0.568236222,0.666337179,18.85936785,0.030130184
0.0879,0.823942672,0.56890369,0.667149051,18.82383355,0.03022252
0.0882,0.823805032,0.569568666,0.667958029,18.78862372,0.03031455
0.0885,0.823667452,0.570231162,0.668764125,18.753202,0.030407136
0.0888,0.823529933,0.570891188,0.669567353,18.71852032,0.030498735
0.0891,0.823392475,0.571548757,0.670367727,18.68353256,0.030591044
0.0894,0.823255077,0.572203881,0.67116526,18.64903469,0.030682761
0.0897,0.823117739,0.572856571,0.671959964,18.61458268,0.030774613
0.09,0.822980462,0.573506838,0.672751853,18.58014382,0.030866652
0.0903,0.822843246,0.574154695,0.673540939,18.54622729,0.030958032
0.0906,0.822706091,0.574800151,0.674327236,18.51201557,0.031050112
0.0909,0.822568996,0.57544322,0.675110756,18.47844301,0.031141326
0.0912,0.822431962,0.576083911,0.675891511,18.44477364,0.031232908
0.0915,0.822294988,0.576722236,0.676669515,18.41120651,0.031324522
0.0918,0.822158076,0.577358205,0.677444779,18.37807849,0.031415591
0.0921,0.822021224,0.577991831,0.678217316,18.34466633,0.03150735
0.0924,0.821884433,0.578623123,0.678987137,18.3119065,0.031598191
0.0927,0.821747702,0.579252092,0.679754256,18.27904182,0.031689412
0.093,0.821611033,0.579878749,0.680518685,18.2462341,0.031780736
0.0933,0.821474424,0.580503104,0.681280434,18.21391522,0.031871407
0.0936,0.821337876,0.581125169,0.682039516,18.18132336,0.031962754
0.0939,0.821201389,0.581744952,0.682795943,18.14926276,0.032053366
0.0942,0.821064963,0.582362466,0.683549726,18.11722206,0.032144137
0.0945,0.820928598,0.58297772,0.684300877,18.08506083,0.03223532
0.0948,0.820792293,0.583590723,0.685049407,18.05356891,0.032325505
0.0951,0.82065605,0.584201487,0.685795328,18.02181523,0.032416351
0.0954,0.820519868,0.584810022,0.686538651,17.99034014,0.032506891
0.0957,0.820383746,0.585416337,0.687279388,17.95913985,0.032597126
0.096,0.820247686,0.586020441,0.688017549,17.92768176,0.032688021
0.0963,0.820111686,0.586622346,0.688753146,17.89686226,0.032777944
0.0966,0.819975748,0.587222061,0.68948619,17.86596179,0.032868203
0.0969,0.819839871,0.587819596,0.690216691,17.83495881,0.032958842
0.0972,0.819704054,0.588414959,0.69094466,17.80461256,0.033048456
0.0975,0.819568299,0.589008161,0.691670109,17.7740198,0.033138714
0.0978,0.819432605,0.589599211,0.692393047,17.74361041,0.033228819
0.0981,0.819296972,0.590188119,0.693113486,17.71357535,0.033318407
0.0984,0.8191614,0.590774893,0.693831436,17.68329788,0.033408638
0.0987,0.819025889,0.591359544,0.694546907,17.65345057,0.033498241
0.099,0.818890439,0.59194208,0.69525991,17.6237339,0.033587779
0.0993,0.81875505,0.592522511,0.695970455,17.593779,0.033677956
0.0996,0.818619723,0.593100845,0.696678553,17.56446186,0.033767095
0.0999,0.818484457,0.593677092,0.697384213,17.53507048,0.033856556
0.1002,0.818349252,0.594251261,0.698087446,17.50545855,0.033946626
0.1005,0.818214108,0.59482336,0.698788261,17.47662591,0.034035366
0.1008,0.818079025,0.595393398,0.699486669,17.44756636,0.034124725
0.1011,0.817944004,0.595961385,0.70018268,17.4184222,0.03421443
0.1014,0.817809044,0.596527328,0.700876303,17.38992338,0.034303045
0.1017,0.817674145,0.597091237,0.701567548,17.36120191,0.034392275
0.102,0.817539307,0.59765312,0.702256425,17.33249322,0.034481659
0.1023,0.817404531,0.598212986,0.702942944,17.30433408,0.034570125
0.1026,0.817269816,0.598770843,0.703627113,17.27595656,0.034659201
0.1029,0.817135162,0.599326699,0.704308943,17.24765087,0.034748309
0.1032,0.81700057,0.599880564,0.704988443,17.21983691,0.0348366
0.1035,0.816866038,0.600432444,0.705665622,17.19180891,0.034925496
0.1038,0.816731569,0.600982349,0.70634049,17.1638736,0.035014378
0.1041,0.81659716,0.601530287,0.707013055,17.13641,0.035102468
0.1044,0.816462813,0.602076266,0.707683328,17.1087367,0.035191159
0.1047,0.816328527,0.602620294,0.708351317,17.08113909,0.035279866
0.105,0.816194303,0.603162378,0.709017031,17.05403068,0.035367732
0.1053,0.81606014,0.603702528,0.709680479,17.02671694,0.035456191
0.1056,0.815926039,0.60424075,0.71034167,16.99942431,0.035544777
0.1059,0.815791998,0.604777054,0.711000614,16.97267556,0.035632394
0.1062,0.81565802,0.605311446,0.711657318,16.94572587,0.035720597
0.1065,0.815524102,0.605843934,0.712311792,16.9187055,0.035809119
0.1068,0.815390247,0.606374527,0.712964044,16.89232055,0.035896461
0.1071,0.815256452,0.606903231,0.713614083,16.86573905,0.035984384
0.1074,0.815122719,0.607430055,0.714261918,16.83895872,0.036072899
0.1077,0.814989048,0.607955006,0.714907557,16.81294093,0.036159944
0.108,0.814855438,0.608478092,0.715551008,16.78673141,0.036247562
0.1083,0.814721889,0.60899932,0.71619228,16.76032753,0.036335765
0.1086,0.814588402,0.609518697,0.716831382,16.73451138,0.036422856
0.1089,0.814454977,0.610036231,0.717468322,16.70867727,0.036510145
0.1092,0.814321613,0.61055193,0.718103107,16.68265327,0.036598011
0.1095,0.81418831,0.6110658,0.718735747,16.65700603,0.036685212
0.1098,0.814055069,0.611577848,0.71936625,16.63155041,0.036772149
0.1101,0.81392189,0.612088083,0.719994622,16.60590936,0.036859655
0.1104,0.813788772,0.612596511,0.720620874,16.58039852,0.036947032
0.1107,0.813655715,0.61310314,0.721245012,16.5553241,0.037033593
0.111,0.813522721,0.613607976,0.721867044,16.53006872,0.037120715
0.1113,0.813389787,0.614111026,0.722486979,16.50466201,0.037208337
0.1116,0.813256916,0.614612297,0.723104824,16.47997118,0.037294501
0.1119,0.813124105,0.615111797,0.723720588,16.45510381,0.037381217
0.1122,0.812991357,0.615609533,0.724334277,16.43005794,0.037468494
0.1125,0.81285867,0.61610551,0.7249459,16.40546405,0.037554897
0.1128,0.812726044,0.616599736,0.725555464,16.38098672,0.037641184
0.1131,0.812593481,0.617092218,0.726162978,16.35633536,0.037728024
0.1134,0.812460979,0.617582963,0.726768448,16.3317748,0.03781481
