phi0,omega,M,Q,R_eff,C_eff
0.6423,0.92746013,0.532128754,0.437553059,5.93098502,0.089720131
0.6426,0.927519903,0.532080265,0.437500671,5.932806206,0.089684417
0.6429,0.927579576,0.532032156,0.437448698,5.934625576,0.089648816
0.6432,0.927639148,0.531984428,0.43739714,5.936443122,0.089613329
0.6435,0.92769862,0.53193708,0.437345996,5.938258836,0.089577955
0.6438,0.927757991,0.531890113,0.437295265,5.940072712,0.089542694
0.6441,0.927817262,0.531843525,0.437244948,5.941884741,0.089507547
0.6444,0.927876431,0.531797317,0.437195045,5.943694916,0.089472512
0.6447,0.9279355,0.531751488,0.437145554,5.94550323,0.089437591
0.645,0.927994467,0.531706038,0.437096476,5.947309676,0.089402783
0.6453,0.928053333,0.531660968,0.43704781,5.949114246,0.089368088
0.6456,0.928112098,0.531616276,0.436999557,5.950916934,0.089333506
0.6459,0.928170761,0.531571963,0.436951715,5.952717732,0.089299037
0.6462,0.928229322,0.531528029,0.436904285,5.954516633,0.089264681
0.6465,0.928287782,0.531484472,0.436857265,5.95631363,0.089230438
0.6468,0.92834614,0.531441293,0.436810657,5.958108716,0.089196307
0.6471,0.928404395,0.531398492,0.43676446,5.959901884,0.089162289
0.6474,0.928462549,0.531356069,0.436718672,5.961693128,0.089128383
0.6477,0.928520599,0.531314023,0.436673295,5.96348244,0.08909459
0.648,0.928578548,0.531272354,0.436628328,5.965269813,0.089060909
0.6483,0.928636394,0.531231061,0.436583769,5.967055241,0.089027341
0.6486,0.928694137,0.531190145,0.43653962,5.968838718,0.088993885
0.6489,0.928751777,0.531149606,0.43649588,5.970620236,0.088960541
0.6492,0.928809315,0.531109443,0.436452548,5.972399788,0.088927309
0.6495,0.928866749,0.531069655,0.436409625,5.974177369,0.08889419
0.6498,0.92892408,0.531030243,0.436367109,5.975952971,0.088861182
0.6501,0.928981308,0.530991207,0.436325001,5.977726589,0.088828286
0.6504,0.929038432,0.530952546,0.4362833,5.979498215,0.088795502
0.6507,0.929095452,0.530914259,0.436242007,5.981267843,0.08876283
0.651,0.929152369,0.530876348,0.436201119,5.983119454,0.088729024
0.6513,0.929209182,0.530838811,0.436160639,5.985027506,0.088694465
0.6516,0.929265891,0.530801648,0.436120564,5.986933278,0.088660024
0.6519,0.929322496,0.530764859,0.436080895,5.988836765,0.088625701
0.6522,0.929378996,0.530728444,0.436041631,5.990737961,0.088591497
0.6525,0.929435393,0.530692402,0.436002773,5.992636858,0.088557411
0.6528,0.929491685,0.530656734,0.435964319,5.994533451,0.088523442
0.6531,0.929547872,0.530621439,0.43592627,5.996427733,0.088489591
0.6534,0.929603954,0.530586516,0.435888625,5.998319698,0.088455858
0.6537,0.929659932,0.530551966,0.435851384,6.000209341,0.088422243
0.654,0.929715805,0.530517789,0.435814546,6.002096654,0.088388745
0.6543,0.929771573,0.530483983,0.435778111,6.003981632,0.088355364
0.6546,0.929827235,0.53045055,0.43574208,6.005864269,0.088322101
0.6549,0.929882793,0.530417487,0.435706451,6.007744559,0.088288955
0.6552,0.929938245,0.530384797,0.435671224,6.009622496,0.088255926
0.6555,0.929993591,0.530352477,0.435636399,6.011498074,0.088223014
0.6558,0.930048832,0.530320528,0.435601976,6.013371287,0.088190219
0.6561,0.930103967,0.530288949,0.435567954,6.01524213,0.08815754
0.6564,0.930158997,0.530257741,0.435534333,6.017110597,0.088124978
0.6567,0.93021392,0.530226903,0.435501112,6.018976681,0.088092533
0.657,0.930268737,0.530196435,0.435468292,6.020840379,0.088060204
0.6573,0.930323448,0.530166336,0.435435872,6.022701683,0.088027992
0.6576,0.930378053,0.530136606,0.435403852,6.024560588,0.087995896
0.6579,0.930432552,0.530107246,0.43537223,6.02641709,0.087963916
0.6582,0.930486944,0.530078254,0.435341008,6.028271182,0.087932052
0.6585,0.930541229,0.530049631,0.435310184,6.030122858,0.087900304
0.6588,0.930595408,0.530021376,0.435279759,6.031972115,0.087868671
0.6591,0.93064948,0.529993489,0.435249732,6.033818946,0.087837155
0.6594,0.930703445,0.529965969,0.435220102,6.035663345,0.087805754
0.6597,0.930757303,0.529938818,0.43519087,6.037505309,0.087774468
0.66,0.930811053,0.529912033,0.435162034,6.039344831,0.087743298
0.6603,0.930864697,0.529885615,0.435133596,6.041181907,0.087712243
0.6606,0.930918233,0.529859564,0.435105553,6.043016531,0.087681303
0.6609,0.930971662,0.529833879,0.435077907,6.044848698,0.087650478
0.6612,0.931024983,0.52980856,0.435050656,6.046678404,0.087619768
0.6615,0.931078197,0.529783607,0.4350238,6.048505643,0.087589173
0.6618,0.931131303,0.52975902,0.434997339,6.05033041,0.087558692
0.6621,0.931184301,0.529734797,0.434971273,6.052152702,0.087528326
0.6624,0.931237191,0.52971094,0.434945601,6.053972511,0.087498075
0.6627,0.931289973,0.529687448,0.434920323,6.055789835,0.087467938
0.663,0.931342647,0.52966432,0.434895439,6.057604668,0.087437915
0.6633,0.931395213,0.529641556,0.434870948,6.059417005,0.087408006
0.6636,0.93144767,0.529619156,0.434846849,6.061226842,0.087378211
0.6639,0.931500019,0.529597119,0.434823143,6.063034174,0.08734853
0.6642,0.93155226,0.529575446,0.434799829,6.064838997,0.087318962
0.6645,0.931604392,0.529554136,0.434776907,6.066641306,0.087289508
0.6648,0.931656415,0.529533189,0.434754377,6.068441097,0.087260168
0.6651,0.931708329,0.529512604,0.434732237,6.070361819,0.087229167
0.6654,0.931760135,0.529492381,0.434710489,6.07229962,0.087198
0.6657,0.931811831,0.52947252,0.43468913,6.07423459,0.087166953
0.666,0.931863419,0.529453021,0.434668162,6.076166727,0.087136026
0.6663,0.931914897,0.529433883,0.434647583,6.078096025,0.087105219
0.6666,0.931966266,0.529415106,0.434627394,6.080022482,0.087074531
0.6669,0.932017526,0.52939669,0.434607594,6.081946091,0.087043963
0.6672,0.932068676,0.529378634,0.434588182,6.08386685,0.087013514
0.6675,0.932119717,0.529360939,0.434569158,6.085784755,0.086983185
0.6678,0.932170648,0.529343603,0.434550522,6.0876998,0.086952974
0.6681,0.932221469,0.529326626,0.434532274,6.089611983,0.086922882
0.6684,0.932272181,0.529310009,0.434514413,6.091521299,0.08689291
0.6687,0.932322783,0.529293751,0.434496939,6.093427744,0.086863055
0.669,0.932373275,0.529277852,0.434479851,6.095331315,0.08683332
0.6693,0.932423657,0.529262311,0.434463149,6.097232007,0.086803702
0.6696,0.932473928,0.529247128,0.434446832,6.099129817,0.086774203
0.6699,0.93252409,0.529232302,0.434430901,6.101024741,0.086744822
0.6702,0.932574141,0.529217834,0.434415355,6.102916776,0.086715558
0.6705,0.932624082,0.529203723,0.434400194,6.104805917,0.086686412
0.6708,0.932673913,0.529189969,0.434385416,6.106692162,0.086657384
0.6711,0.932723633,0.529176572,0.434371022,6.108575506,0.086628474
0.6714,0.932773242,0.52916353,0.434357012,6.110455946,0.08659968
0.6717,0.932822741,0.529150845,0.434343385,6.112333479,0.086571004
0.672,0.932872129,0.529138515,0.434330141,6.1142081,0.086542444
0.6723,0.932921406,0.52912654,0.434317278,6.116079808,0.086514002
0.6726,0.932970572,0.52911492,0.434304798,6.117948598,0.086485676
0.6729,0.933019627,0.529103655,0.434292699,6.119814467,0.086457467
0.6732,0.933068571,0.529092745,0.434280982,6.121677411,0.086429374
0.6735,0.933117404,0.529082188,0.434269645,6.123537428,0.086401397
0.6738,0.933166126,0.529071985,0.434258688,6.125394515,0.086373536
0.6741,0.933214737,0.529062135,0.434248112,6.127248667,0.086345791
0.6744,0.933263236,0.529052638,0.434237915,6.129099883,0.086318162
0.6747,0.933311624,0.529043494,0.434228097,6.130948158,0.086290649
0.675,0.9333599,0.529034702,0.434218658,6.132793491,0.086263251
0.6753,0.933408065,0.529026262,0.434209597,6.134635877,0.086235968
0.6756,0.933456118,0.529018174,0.434200915,6.136475314,0.0862088
0.6759,0.93350406,0.529010438,0.43419261,6.1383118,0.086181748
0.6762,0.933551889,0.529003052,0.434184683,6.14014533,0.08615481
0.6765,0.933599607,0.528996017,0.434177132,6.141975903,0.086127987
0.6768,0.933647213,0.528989333,0.434169958,6.143803516,0.086101278
0.6771,0.933694707,0.528982999,0.43416316,6.145628165,0.086074683
0.6774,0.933742089,0.528977014,0.434156737,6.147449849,0.086048203
0.6777,0.933789359,0.528971379,0.43415069,6.149268564,0.086021837
0.678,0.933836516,0.528966093,0.434145018,6.151084307,0.085995585
0.6783,0.933883562,0.528961156,0.43413972,6.152897077,0.085969446
0.6786,0.933930495,0.528956567,0.434134796,6.154706871,0.085943422
0.6789,0.933977315,0.528952326,0.434130246,6.156602649,0.085916268
0.6792,0.934024024,0.528948432,0.434126069,6.158548728,0.085888487
0.6795,0.93407062,0.528944887,0.434122265,6.160491497,0.085860826
0.6798,0.934117103,0.528941688,0.434118833,6.162430953,0.085833284
0.6801,0.934163474,0.528938836,0.434115774,6.164367096,0.085805863
