phi0,omega,M,Q,R_eff,C_eff
0.33825,0.52367,0.41618,0.7099,13.68322,0.03042
0.339,0.52357,0.41573,0.70905,13.66375,0.03043
0.33975,0.52347,0.41529,0.7082,13.64418,0.03044
0.3405,0.52337,0.41484,0.70734,13.62463,0.03045
0.34125,0.52326,0.4144,0.70649,13.60557,0.03046
0.342,0.52316,0.41395,0.70564,13.58641,0.03047
0.34275,0.52306,0.41351,0.70479,13.56714,0.03048
0.3435,0.52296,0.41307,0.70395,13.54777,0.03049
0.34425,0.52286,0.41262,0.7031,13.52886,0.0305
0.345,0.52276,0.41218,0.70226,13.51001,0.03051
0.34575,0.52265,0.41174,0.70141,13.49106,0.03052
0.3465,0.52255,0.4113,0.70057,13.472,0.03053
0.34725,0.52245,0.41086,0.69973,13.45307,0.03054
0.348,0.52235,0.41043,0.69889,13.43453,0.03055
0.34875,0.52225,0.40999,0.69805,13.41589,0.03056
0.3495,0.52214,0.40955,0.69721,13.39715,0.03057
0.35025,0.52204,0.40912,0.69637,13.37831,0.03058
0.351,0.52194,0.40868,0.69554,13.35993,0.03059
0.35175,0.52184,0.40825,0.6947,13.34161,0.0306
0.3525,0.52173,0.40781,0.69387,13.32319,0.03061
0.35325,0.52163,0.40738,0.69304,13.30467,0.03062
0.354,0.52153,0.40695,0.69221,13.28619,0.03063
0.35475,0.52142,0.40652,0.69138,13.26818,0.03064
0.3555,0.52132,0.40609,0.69055,13.25008,0.03065
0.35625,0.52122,0.40566,0.68973,13.23188,0.03066
0.357,0.52112,0.40523,0.6889,13.21359,0.03067
0.35775,0.52101,0.4048,0.68808,13.19557,0.03068
0.3585,0.52091,0.40437,0.68725,13.17779,0.03069
0.35925,0.52081,0.40394,0.68643,13.15991,0.03069
0.36,0.5207,0.40352,0.68561,13.14195,0.0307
0.36075,0.5206,0.40309,0.68479,13.12388,0.03071
0.3615,0.5205,0.40266,0.68397,13.10629,0.03072
0.36225,0.52039,0.40224,0.68316,13.08874,0.03073
0.363,0.52029,0.40182,0.68234,13.0711,0.03074
0.36375,0.52018,0.40139,0.68153,13.05336,0.03075
0.3645,0.52008,0.40097,0.68071,13.03555,0.03076
0.36525,0.51998,0.40055,0.6799,13.01832,0.03077
0.366,0.51987,0.40013,0.67909,13.001,0.03078
0.36675,0.51977,0.39971,0.67828,12.9836,0.03079
0.3675,0.51966,0.39929,0.67747,12.9661,0.03079
0.36825,0.51956,0.39887,0.67666,12.94862,0.0308
0.369,0.51946,0.39845,0.67586,12.93163,0.03081
0.36975,0.51935,0.39804,0.67505,12.91455,0.03082
0.3705,0.51925,0.39762,0.67425,12.89739,0.03083
0.37125,0.51914,0.3972,0.67345,12.88014,0.03084
0.372,0.51904,0.39679,0.67265,12.86294,0.03085
0.37275,0.51893,0.39637,0.67185,12.84619,0.03086
0.3735,0.51883,0.39596,0.67105,12.82936,0.03086
0.37425,0.51872,0.39555,0.67025,12.81244,0.03087
0.375,0.51862,0.39514,0.66946,12.79544,0.03088
