phi0,omega,M,Q,R_eff,C_eff
0.2,0.963876934,0.236118327,0.224371607,8.642890647,0.02731937
0.201,0.963558433,0.235602683,0.223836024,8.616017212,0.027344732
0.202,0.963239657,0.235088343,0.223301619,8.589837646,0.027368194
0.203,0.962920598,0.234575317,0.222768404,8.563343254,0.02739296
0.204,0.962601249,0.234063616,0.222236391,8.536528505,0.027419063
0.205,0.962281601,0.23355325,0.221705591,8.510082872,0.027444298
0.206,0.961961647,0.233044227,0.221176014,8.484593402,0.027466753
0.207,0.96164138,0.232536558,0.220647669,8.458802263,0.027490483
0.208,0.961320792,0.232030251,0.220120568,8.432704242,0.027515521
0.209,0.960999875,0.231525313,0.219594718,8.406294071,0.0275419
0.21,0.960678622,0.231021753,0.219070129,8.381637128,0.027562844
0.211,0.960357026,0.230519579,0.21854681,8.356872267,0.027584433
0.212,0.96003508,0.230018797,0.218024768,8.331819409,0.027607271
0.213,0.959712777,0.229519415,0.217504011,8.30647368,0.02763139
0.214,0.959390109,0.229021439,0.216984547,8.281111218,0.027655883
0.215,0.95906707,0.228524875,0.216466383,8.257372974,0.027675252
0.216,0.958743653,0.228029729,0.215949525,8.233365164,0.027695812
0.217,0.95841985,0.227536008,0.215433981,8.20908329,0.02771759
0.218,0.958095656,0.227043715,0.214919757,8.184522809,0.027740617
0.219,0.957771064,0.226552856,0.214406857,8.160057216,0.027763636
0.22,0.957446066,0.226063436,0.213895289,8.13709011,0.027781852
0.221,0.957120657,0.225575459,0.213385057,8.113539481,0.027802349
0.222,0.95679483,0.22508893,0.212876167,8.089573157,0.027824574
0.223,0.956468578,0.224603852,0.212368623,8.066209799,0.02784503
0.224,0.956141896,0.22412023,0.21186243,8.04364117,0.027863032
0.225,0.955814776,0.223638066,0.211357591,8.020570637,0.027883062
0.226,0.955487213,0.223157363,0.210854112,7.998155884,0.027901102
0.227,0.955159201,0.222678126,0.210351996,7.975495305,0.027920288
0.228,0.954830734,0.222200356,0.209851246,7.952584975,0.027940645
0.229,0.954501805,0.221724056,0.209351867,7.929420926,0.0279622
0.23,0.954172408,0.221249228,0.20885386,7.907581459,0.02797938
0.231,0.953842538,0.220775875,0.208357228,7.885993404,0.02799595
0.232,0.953512189,0.220303998,0.207861976,7.864173638,0.028013623
0.233,0.953181355,0.219833599,0.207368104,7.842118525,0.028032425
0.234,0.952850031,0.219364679,0.206875616,7.819824391,0.028052379
0.235,0.95251821,0.21889724,0.206384513,7.797876771,0.02807139
0.236,0.952185887,0.218431284,0.205894797,7.777129355,0.028086364
0.237,0.951853056,0.21796681,0.205406471,7.756164223,0.028102398
0.238,0.951519713,0.21750382,0.204919534,7.734978018,0.028119514
0.239,0.951185851,0.217042314,0.20443399,7.713567346,0.028137735
0.24,0.950851465,0.216582293,0.203949839,7.691928778,0.028157085
0.241,0.95051655,0.216123757,0.203467081,7.671717724,0.028171495
0.242,0.950181101,0.215666707,0.202985719,7.650463426,0.028190019
0.243,0.949845112,0.215211141,0.202505752,7.629882503,0.028206351
0.244,0.949508578,0.214757061,0.202027181,7.609978284,0.028220457
0.245,0.949171494,0.214304465,0.201550006,7.58964352,0.028236434
0.246,0.948833854,0.213853354,0.201074229,7.568695325,0.028254983
